price,market_hash_name,volume
6.915,Sticker | erkaSt (Foil) | Berlin 2019,3
15.64,Sticker | erkaSt (Gold) | Berlin 2019,1
4.655,Sticker | erkaSt | Berlin 2019,12
0.73,Sticker | erkaSt | Katowice 2019,21
0.029,Sticker | es3tag (Glitter) | Antwerp 2022,16
0.51,Sticker | es3tag (Glitter) | Rio 2022,2
68.814,Sticker | es3tag (Gold) | Antwerp 2022,1
0.01,Sticker | es3tag | Antwerp 2022,45
0.048,Sticker | es3tag | Rio 2022,6
10.563,Sticker | ESL (Foil) | Cologne 2015,8
12.369,Sticker | ESL (Foil) | Cologne 2016,5
6.826,Sticker | ESL (Holo) | Cologne 2016,9
66.718,Sticker | ESL One (Foil) | Katowice 2015,2
21.77,Sticker | ESL One Cologne 2014 (Blue),6
73.22,Sticker | ESL One Cologne 2014 (Red),2
7.987,Sticker | ESL One | Katowice 2015,11
1536.629,Sticker | ESL Wolf (Foil) | Katowice 2014,1
9.038,Sticker | ESL | Cologne 2015,2
3.483,Sticker | ESL | Cologne 2016,3
0.18,Sticker | ESPADA (Foil) | 2020 RMR,64
2.63,Sticker | ESPADA (Gold) | 2020 RMR,6
0.05,Sticker | ESPADA (Holo) | 2020 RMR,21
0.006,Sticker | ESPADA | 2020 RMR,450
0.56,Sticker | EspiranTo (Foil) | Berlin 2019,14
0.349,Sticker | EspiranTo | Berlin 2019,6
0.69,Sticker | Eternal Fire (Glitter) | Antwerp 2022,13
0.518,Sticker | Eternal Fire (Glitter) | Copenhagen 2024,5
5.598,Sticker | Eternal Fire (Gold) | Antwerp 2022,5
6.395,Sticker | Eternal Fire (Gold) | Copenhagen 2024,5
5.59,Sticker | Eternal Fire (Holo) | Antwerp 2022,12
2.34,Sticker | Eternal Fire (Holo) | Copenhagen 2024,4
0.066,Sticker | Eternal Fire | Antwerp 2022,167
0.02,Sticker | Eternal Fire | Copenhagen 2024,55
7.832,Sticker | Ethan (Foil) | Katowice 2019,2
156.395,Sticker | Ethan (Gold) | Katowice 2019,1
0.199,Sticker | Ethan | Berlin 2019,12
2.651,Sticker | Ethereal Gaze (Foil),14
0.2,Sticker | Evil Geniuses (Foil) | 2020 RMR,57
0.588,Sticker | Evil Geniuses (Foil) | Stockholm 2021,45
0.06,Sticker | Evil Geniuses (Glitter) | Rio 2022,43
1.319,Sticker | Evil Geniuses (Gold) | 2020 RMR,20
3.83,Sticker | Evil Geniuses (Gold) | Rio 2022,29
4.697,Sticker | Evil Geniuses (Gold) | Stockholm 2021,4
0.04,Sticker | Evil Geniuses (Holo) | 2020 RMR,41
0.379,Sticker | Evil Geniuses (Holo) | Rio 2022,18
1.17,Sticker | Evil Geniuses (Holo) | Stockholm 2021,23
0.007,Sticker | Evil Geniuses | 2020 RMR,373
0.01,Sticker | Evil Geniuses | Rio 2022,18
0.008,Sticker | Evil Geniuses | Stockholm 2021,391
1.86,Sticker | ewjerkz (Holo) | Copenhagen 2024,2
0.01,Sticker | ewjerkz | Copenhagen 2024,18
7.569,Sticker | Ex6TenZ (Foil) | London 2018,19
15.33,Sticker | Ex6TenZ (Foil) | MLG Columbus 2016,1
24.7,Sticker | Ex6TenZ | Cologne 2015,1
18.069,Sticker | exit (Gold) | Antwerp 2022,1
2.1,Sticker | exit (Holo) | Antwerp 2022,2
0.021,Sticker | exit | Antwerp 2022,15
0.04,Sticker | Exo Jumper,33
0.041,Sticker | Explosive Strength,56
0.377,Sticker | Extermination,11
0.53,Sticker | Eye Contact (Holo),9
1.676,Sticker | f0rest (Foil) | Berlin 2019,12
26.066,Sticker | f0rest (Foil) | Cluj-Napoca 2015,1
38.477,Sticker | f0rest (Foil) | Cologne 2015,2
13.0,Sticker | f0rest (Foil) | Cologne 2016,2
4.099,Sticker | f0rest (Foil) | Katowice 2019,5
16.77,Sticker | f0rest (Gold) | Berlin 2019,44
0.072,Sticker | f0rest | Berlin 2019,35
5.877,Sticker | f0rest | Cluj-Napoca 2015,6
11.952,Sticker | f0rest | Cologne 2015,2
22.84,Sticker | f0rest | Cologne 2016,3
0.402,Sticker | f0rest | Katowice 2019,10
0.94,Sticker | f0rest | London 2018,1
9.882,Sticker | f0rest | MLG Columbus 2016,5
0.01,Sticker | F1KU (Glitter) | Paris 2023,10
2.075,Sticker | F1KU (Gold) | Paris 2023,5
3.489,Sticker | F1KU (Gold) | Rio 2022,2
0.347,Sticker | F1KU (Holo) | Paris 2023,25
3.099,Sticker | F1KU (Holo) | Rio 2022,2
0.005,Sticker | F1KU | Paris 2023,418
0.05,Sticker | F1KU | Rio 2022,74
2.965,Sticker | Face Me (Foil),6
5.784,Sticker | facecrack (Foil) | Berlin 2019,2
17.561,Sticker | facecrack (Gold) | Berlin 2019,1
15.63,Sticker | FACEIT (Foil) | London 2018,2
4.15,Sticker | FACEIT (Holo) | London 2018,12
2.1,Sticker | FACEIT | London 2018,23
0.8,Sticker | Factory Sealed (Foil),7
0.849,Sticker | Fade Lethal,11
104.264,Sticker | FalleN (Foil) | Atlanta 2017,1
5.784,Sticker | FalleN (Foil) | Berlin 2019,2
6.944,Sticker | FalleN (Foil) | Katowice 2019,2
30.54,Sticker | FalleN (Foil) | Krakow 2017,1
9.06,Sticker | FalleN (Foil) | London 2018,3
0.25,Sticker | FalleN (Glitter) | Antwerp 2022,12
0.34,Sticker | FalleN (Glitter) | Copenhagen 2024,3
3.018,Sticker | FalleN (Glitter) | Rio 2022,3
14.18,Sticker | FalleN (Gold) | Antwerp 2022,6
45.053,Sticker | FalleN (Gold) | Berlin 2019,1
9.54,Sticker | FalleN (Holo) | Antwerp 2022,6
0.081,Sticker | FalleN | Antwerp 2022,13
0.193,Sticker | FalleN | Berlin 2019,28
4.05,Sticker | FalleN | Boston 2018,5
12.17,Sticker | FalleN | Cluj-Napoca 2015,1
7.55,Sticker | FalleN | Cologne 2016,1
0.059,Sticker | FalleN | Copenhagen 2024,3
0.79,Sticker | FalleN | Katowice 2019,1
12.494,Sticker | FalleN | Krakow 2017,4
11.485,Sticker | FalleN | London 2018,5
0.58,Sticker | FalleN | Rio 2022,7
0.019,Sticker | fame (Champion) | Rio 2022,46
0.04,Sticker | fame (Glitter) | Copenhagen 2024,1
0.774,Sticker | fame (Glitter) | Rio 2022,2
3.37,Sticker | fame (Gold) | Copenhagen 2024,5
3.09,"Sticker | fame (Gold, Champion) | Rio 2022",3
11.952,Sticker | fame (Holo) | Copenhagen 2024,1
1.59,Sticker | fame (Holo) | Rio 2022,15
1.252,"Sticker | fame (Holo, Champion) | Rio 2022",3
0.006,Sticker | fame | Copenhagen 2024,551
0.37,Sticker | fame | Rio 2022,2
0.353,Sticker | Fancy Koi,4
7.0,Sticker | Fancy Koi (Foil),1
0.017,Sticker | FaNg (Glitter) | Paris 2023,11
10.0,Sticker | FaNg (Gold) | Antwerp 2022,1
2.597,Sticker | FaNg (Gold) | Paris 2023,4
1.164,Sticker | FaNg (Holo) | Antwerp 2022,9
1.417,Sticker | FaNg (Holo) | Paris 2023,14
0.019,Sticker | FaNg | Antwerp 2022,40
0.006,Sticker | FaNg | Paris 2023,559
0.469,Sticker | Farlig (Glitter) | Antwerp 2022,3
3.32,Sticker | Farlig (Gold) | Antwerp 2022,4
0.65,Sticker | Farlig (Holo) | Antwerp 2022,9
0.01,Sticker | Farlig | Antwerp 2022,56
0.02,Sticker | FASHR (Glitter) | Paris 2023,13
0.102,Sticker | FASHR (Glitter) | Rio 2022,29
4.171,Sticker | FASHR (Gold) | Rio 2022,6
0.39,Sticker | FASHR (Holo) | Paris 2023,3
1.369,Sticker | FASHR (Holo) | Rio 2022,1
0.008,Sticker | FASHR | Paris 2023,169
0.039,Sticker | FASHR | Rio 2022,4
0.616,Sticker | Fast Banana,11
0.01,Sticker | faveN (Glitter) | Antwerp 2022,10
0.16,Sticker | faveN (Glitter) | Rio 2022,1
8.051,Sticker | faveN (Gold) | Rio 2022,2
1.585,Sticker | faveN (Holo) | Antwerp 2022,3
0.01,Sticker | faveN | Antwerp 2022,47
0.01,Sticker | faveN | Rio 2022,8
4.59,Sticker | FaZe (Foil) | 2020 RMR,5
4.393,Sticker | FaZe (Gold) | 2020 RMR,10
0.549,Sticker | FaZe (Holo) | 2020 RMR,62
135.37,Sticker | FaZe Clan (Foil) | Atlanta 2017,3
5.1,Sticker | FaZe Clan (Foil) | Berlin 2019,1
71.579,Sticker | FaZe Clan (Foil) | Boston 2018,2
30.264,Sticker | FaZe Clan (Foil) | Cologne 2016,1
19.547,Sticker | FaZe Clan (Foil) | Katowice 2019,9
26.0,Sticker | FaZe Clan (Foil) | Krakow 2017,2
31.999,Sticker | FaZe Clan (Foil) | MLG Columbus 2016,4
3.086,Sticker | FaZe Clan (Foil) | Stockholm 2021,5
0.307,Sticker | FaZe Clan (Glitter) | Antwerp 2022,19
0.246,Sticker | FaZe Clan (Glitter) | Copenhagen 2024,48
0.052,Sticker | FaZe Clan (Glitter) | Paris 2023,31
0.18,Sticker | FaZe Clan (Glitter) | Rio 2022,16
7.8,Sticker | FaZe Clan (Gold) | Antwerp 2022,2
7.35,Sticker | FaZe Clan (Gold) | Copenhagen 2024,5
1.919,Sticker | FaZe Clan (Gold) | Paris 2023,10
8.422,Sticker | FaZe Clan (Gold) | Rio 2022,1
2.634,Sticker | FaZe Clan (Holo) | Antwerp 2022,9
69.92,Sticker | FaZe Clan (Holo) | Atlanta 2017,3
0.44,Sticker | FaZe Clan (Holo) | Berlin 2019,14
44.699,Sticker | FaZe Clan (Holo) | Boston 2018,7
21.34,Sticker | FaZe Clan (Holo) | Cologne 2016,11
2.76,Sticker | FaZe Clan (Holo) | Copenhagen 2024,10
4.171,Sticker | FaZe Clan (Holo) | Katowice 2019,33
24.0,Sticker | FaZe Clan (Holo) | Krakow 2017,6
6.984,Sticker | FaZe Clan (Holo) | London 2018,11
22.999,Sticker | FaZe Clan (Holo) | MLG Columbus 2016,8
0.934,Sticker | FaZe Clan (Holo) | Paris 2023,17
2.503,Sticker | FaZe Clan (Holo) | Rio 2022,4
2.394,Sticker | FaZe Clan (Holo) | Stockholm 2021,5
0.01,Sticker | FaZe Clan | Antwerp 2022,236
5.49,Sticker | FaZe Clan | Atlanta 2017,7
0.934,Sticker | FaZe Clan | Berlin 2019,35
3.293,Sticker | FaZe Clan | Boston 2018,8
4.854,Sticker | FaZe Clan | Cologne 2016,7
0.02,Sticker | FaZe Clan | Copenhagen 2024,281
2.49,Sticker | FaZe Clan | Katowice 2019,19
1.486,Sticker | FaZe Clan | Krakow 2017,46
1.71,Sticker | FaZe Clan | London 2018,16
2.3,Sticker | FaZe Clan | MLG Columbus 2016,6
0.006,Sticker | FaZe Clan | Paris 2023,1317
0.02,Sticker | FaZe Clan | Rio 2022,121
0.094,Sticker | FaZe Clan | Stockholm 2021,126
0.087,Sticker | FaZe | 2020 RMR,74
0.449,Sticker | Fearsome,31
0.778,Sticker | Fearsome (Holo),39
3.359,Sticker | felps (Foil) | Katowice 2019,2
19.3,Sticker | felps (Foil) | Krakow 2017,3
0.02,Sticker | felps (Glitter) | Paris 2023,10
1.137,Sticker | felps (Gold) | Paris 2023,3
0.407,Sticker | felps (Holo) | Copenhagen 2024,2
0.568,Sticker | felps (Holo) | Paris 2023,3
3.26,Sticker | felps | Boston 2018,2
0.006,Sticker | felps | Copenhagen 2024,356
2.039,Sticker | felps | Krakow 2017,4
0.006,Sticker | felps | Paris 2023,920
1.29,Sticker | fer (Foil) | Berlin 2019,3
7.768,Sticker | fer (Foil) | Boston 2018,2
2.607,Sticker | fer (Foil) | Katowice 2019,5
17.25,Sticker | fer (Foil) | Krakow 2017,1
7.4,Sticker | fer (Foil) | London 2018,3
0.178,Sticker | fer (Glitter) | Antwerp 2022,49
6.256,Sticker | fer (Gold) | Antwerp 2022,1
11.11,Sticker | fer (Gold) | Rio 2022,1
1.294,Sticker | fer (Holo) | Antwerp 2022,4
4.88,Sticker | fer (Holo) | Rio 2022,3
0.02,Sticker | fer | Antwerp 2022,296
1.3,Sticker | fer | Berlin 2019,5
3.92,Sticker | fer | Boston 2018,1
15.0,Sticker | fer | Cluj-Napoca 2015,2
10.97,Sticker | fer | Cologne 2015,1
1.766,Sticker | fer | Katowice 2019,7
1.71,Sticker | fer | Krakow 2017,4
3.95,Sticker | fer | London 2018,2
7.16,Sticker | fer | MLG Columbus 2016,1
0.097,Sticker | fer | Rio 2022,14
0.839,Sticker | Fight like a Girl,22
3.829,Sticker | Fire in the Hole (Holo),12
6.986,Sticker | Fire Serpent Surf K (Foil),3
0.04,Sticker | Fireball,6
4.743,Sticker | Firestarter (Holo),10
3.144,Sticker | First Blood,5
3.879,Sticker | First Blood (Holo),8
140.0,Sticker | fitch (Gold) | Boston 2018,3
0.37,Sticker | fitch | Katowice 2019,5
0.01,Sticker | FL1T (Champion) | Rio 2022,25
0.47,Sticker | FL1T (Foil) | Berlin 2019,5
0.616,Sticker | FL1T (Glitter) | Antwerp 2022,2
0.029,Sticker | FL1T (Glitter) | Copenhagen 2024,15
0.052,"Sticker | FL1T (Glitter, Champion) | Rio 2022",6
4.682,"Sticker | FL1T (Gold, Champion) | Rio 2022",1
1.658,Sticker | FL1T (Holo) | Antwerp 2022,18
0.47,Sticker | FL1T (Holo) | Copenhagen 2024,4
0.991,Sticker | FL1T (Holo) | Stockholm 2021,4
0.019,Sticker | FL1T | Antwerp 2022,16
0.167,Sticker | FL1T | Berlin 2019,2
0.006,Sticker | FL1T | Copenhagen 2024,171
0.1,Sticker | FL1T | Rio 2022,4
0.02,Sticker | FL1T | Stockholm 2021,15
6.517,Sticker | Flame Buttery (Holo),7
16.01,Sticker | Flame Tier6 (Holo),5
0.05,Sticker | FlameZ (Glitter) | Copenhagen 2024,10
0.01,Sticker | FlameZ (Glitter) | Paris 2023,40
3.3,Sticker | FlameZ (Gold) | Paris 2023,3
17.62,Sticker | FlameZ (Gold) | Rio 2022,2
0.63,Sticker | FlameZ (Holo) | Copenhagen 2024,6
0.417,Sticker | FlameZ (Holo) | Paris 2023,34
0.006,Sticker | FlameZ | Copenhagen 2024,842
0.006,Sticker | FlameZ | Paris 2023,347
0.05,Sticker | FlameZ | Rio 2022,1
0.449,Sticker | flamie (Foil) | Berlin 2019,3
5.407,Sticker | flamie (Foil) | Boston 2018,1
11.76,Sticker | flamie (Foil) | Cologne 2016,1
5.182,Sticker | flamie (Foil) | Katowice 2019,3
15.559,Sticker | flamie (Foil) | Krakow 2017,3
20.843,Sticker | flamie (Foil) | London 2018,1
13.899,Sticker | flamie (Gold) | Berlin 2019,3
260.658,Sticker | flamie (Gold) | Boston 2018,1
52.632,Sticker | flamie (Gold) | Katowice 2019,1
11.952,Sticker | flamie | Atlanta 2017,1
0.238,Sticker | flamie | Berlin 2019,3
21.052,Sticker | flamie | Cluj-Napoca 2015,5
8.329,Sticker | flamie | Cologne 2015,1
0.457,Sticker | flamie | Katowice 2019,6
2.607,Sticker | flamie | Krakow 2017,5
0.79,Sticker | flamie | London 2018,1
166.821,Sticker | flamie | MLG Columbus 2016,3
135.438,Sticker | Flammable (Foil),3
110.0,Sticker | Flash Gaming (Foil) | Boston 2018,2
56.799,Sticker | Flash Gaming (Holo) | Boston 2018,9
2.328,Sticker | Flash Gaming | Boston 2018,36
0.989,Sticker | Flashbang,12
0.94,Sticker | Flashblack (Holo),47
0.083,Sticker | Flex,12
0.34,Sticker | Flick Shotter,36
1.037,Sticker | Flickshot,14
127.5,Sticker | Flipsid3 Tactics (Foil) | Atlanta 2017,1
51.0,Sticker | Flipsid3 Tactics (Foil) | Boston 2018,2
25.105,Sticker | Flipsid3 Tactics (Foil) | Cluj-Napoca 2015,2
28.9,Sticker | Flipsid3 Tactics (Foil) | Cologne 2015,2
114.69,Sticker | Flipsid3 Tactics (Foil) | Katowice 2015,5
45.25,Sticker | Flipsid3 Tactics (Foil) | MLG Columbus 2016,1
88.0,Sticker | Flipsid3 Tactics (Holo) | Atlanta 2017,2
28.749,Sticker | Flipsid3 Tactics (Holo) | Boston 2018,7
29.95,Sticker | Flipsid3 Tactics (Holo) | Cologne 2016,5
430.0,Sticker | Flipsid3 Tactics (Holo) | Katowice 2015,2
21.0,Sticker | Flipsid3 Tactics (Holo) | Krakow 2017,9
28.999,Sticker | Flipsid3 Tactics (Holo) | MLG Columbus 2016,4
14.89,Sticker | Flipsid3 Tactics | Atlanta 2017,10
7.37,Sticker | Flipsid3 Tactics | Boston 2018,7
8.561,Sticker | Flipsid3 Tactics | Cluj-Napoca 2015,2
6.47,Sticker | Flipsid3 Tactics | Cologne 2016,3
88.422,Sticker | Flipsid3 Tactics | DreamHack 2014,4
33.885,Sticker | Flipsid3 Tactics | Katowice 2015,17
6.519,Sticker | Flipsid3 Tactics | Krakow 2017,5
6.45,Sticker | Flipsid3 Tactics | MLG Columbus 2016,30
0.067,Sticker | floppy (Glitter) | Antwerp 2022,58
0.032,Sticker | floppy (Glitter) | Copenhagen 2024,8
0.04,Sticker | floppy (Glitter) | Paris 2023,7
1409.142,Sticker | floppy (Gold) | Paris 2023,1
2.729,Sticker | floppy (Holo) | Antwerp 2022,1
0.48,Sticker | floppy (Holo) | Copenhagen 2024,12
0.369,Sticker | floppy (Holo) | Paris 2023,4
0.02,Sticker | floppy | Antwerp 2022,7
0.006,Sticker | floppy | Copenhagen 2024,189
0.006,Sticker | floppy | Paris 2023,409
13.0,Sticker | flusha (Foil) | Katowice 2019,2
48.01,Sticker | flusha (Foil) | MLG Columbus 2016,1
560.0,Sticker | flusha (Gold) | Boston 2018,1
413.49,Sticker | flusha (Gold) | Krakow 2017,1
11.952,Sticker | flusha | Atlanta 2017,4
3.099,Sticker | flusha | Boston 2018,2
3.544,Sticker | flusha | Cluj-Napoca 2015,3
3.086,Sticker | flusha | Cologne 2015,7
9.805,Sticker | flusha | Katowice 2019,1
2.855,Sticker | flusha | Krakow 2017,3
0.9,Sticker | flusha | London 2018,3
0.045,Sticker | Fluxo (Glitter) | Paris 2023,286
1.444,Sticker | Fluxo (Gold) | Paris 2023,13
1.189,Sticker | Fluxo (Holo) | Paris 2023,16
0.006,Sticker | Fluxo | Paris 2023,1118
0.126,Sticker | Fly High,11
0.949,Sticker | Fnatic (Foil) | 2020 RMR,24
11.158,Sticker | Fnatic (Foil) | Cluj-Napoca 2015,3
18.0,Sticker | Fnatic (Foil) | Cologne 2015,3
17.0,Sticker | Fnatic (Foil) | Cologne 2016,2
130.0,Sticker | Fnatic (Foil) | DreamHack 2014,2
118.77,Sticker | Fnatic (Foil) | Katowice 2015,2
12.74,Sticker | Fnatic (Foil) | Katowice 2019,3
0.05,Sticker | Fnatic (Glitter) | Paris 2023,280
2.075,Sticker | Fnatic (Glitter) | Rio 2022,1
1.511,Sticker | Fnatic (Gold) | 2020 RMR,22
1.12,Sticker | Fnatic (Gold) | Paris 2023,14
0.16,Sticker | Fnatic (Holo) | 2020 RMR,49
58.94,Sticker | Fnatic (Holo) | Atlanta 2017,11
37.219,Sticker | Fnatic (Holo) | Cologne 2014,4
11.5,Sticker | Fnatic (Holo) | Cologne 2016,16
349.99,Sticker | Fnatic (Holo) | DreamHack 2014,5
1433.0,Sticker | Fnatic (Holo) | Katowice 2014,1
151.077,Sticker | Fnatic (Holo) | Katowice 2015,4
4.16,Sticker | Fnatic (Holo) | Katowice 2019,5
39.683,Sticker | Fnatic (Holo) | Krakow 2017,1
20.0,Sticker | Fnatic (Holo) | MLG Columbus 2016,4
0.989,Sticker | Fnatic (Holo) | Paris 2023,54
0.68,Sticker | Fnatic (Holo) | Rio 2022,34
0.021,Sticker | Fnatic | 2020 RMR,66
3.63,Sticker | Fnatic | Atlanta 2017,9
1.845,Sticker | Fnatic | Boston 2018,20
2.621,Sticker | Fnatic | Cluj-Napoca 2015,15
4.904,Sticker | Fnatic | Cologne 2014,32
2.512,Sticker | Fnatic | Cologne 2015,11
2.933,Sticker | Fnatic | Cologne 2016,8
29.999,Sticker | Fnatic | DreamHack 2014,4
661.85,Sticker | Fnatic | Katowice 2014,1
10.114,Sticker | Fnatic | Katowice 2015,26
2.086,Sticker | Fnatic | Katowice 2019,25
2.027,Sticker | Fnatic | Krakow 2017,14
1.208,Sticker | Fnatic | London 2018,131
3.337,Sticker | Fnatic | MLG Columbus 2016,10
0.006,Sticker | Fnatic | Paris 2023,993
0.01,Sticker | Fnatic | Rio 2022,196
52.132,Sticker | FNS (Foil) | Cologne 2015,1
34.693,Sticker | FNS | Cologne 2015,3
104.264,Sticker | fnx (Foil) | Boston 2018,1
0.34,Sticker | fnx (Glitter) | Antwerp 2022,3
37.151,Sticker | fnx (Gold) | Antwerp 2022,3
3.514,Sticker | fnx (Holo) | Antwerp 2022,4
0.03,Sticker | fnx | Antwerp 2022,13
0.364,Sticker | Fools Gold Wave Rider,9
3.078,Sticker | Forester (Foil) | Berlin 2019,3
0.05,Sticker | Forester (Glitter) | Copenhagen 2024,2
26.03,Sticker | Forester (Gold) | Berlin 2019,2
3.02,Sticker | Forester (Gold) | Copenhagen 2024,6
0.228,Sticker | Forester (Holo) | Copenhagen 2024,6
0.6,Sticker | Forester | Berlin 2019,14
0.006,Sticker | Forester | Copenhagen 2024,354
11.499,Sticker | Forge Tier6 (Holo),4
0.279,Sticker | Forty Two,21
2.136,Sticker | forZe eSports (Foil) | Berlin 2019,11
0.062,Sticker | forZe eSports (Glitter) | Antwerp 2022,136
0.07,Sticker | forZe eSports (Glitter) | Paris 2023,122
5.93,Sticker | forZe eSports (Gold) | Antwerp 2022,5
0.899,Sticker | forZe eSports (Gold) | Paris 2023,5
0.54,Sticker | forZe eSports (Holo) | Antwerp 2022,39
0.188,Sticker | forZe eSports (Holo) | Berlin 2019,15
0.38,Sticker | forZe eSports (Holo) | Paris 2023,40
0.01,Sticker | forZe eSports | Antwerp 2022,117
0.26,Sticker | forZe eSports | Berlin 2019,15
0.009,Sticker | forZe eSports | Paris 2023,431
0.53,Sticker | Fowl Play,3
1.87,Sticker | Fowl Play (Holo),6
21.94,Sticker | fox (Foil) | Cluj-Napoca 2015,1
6.332,Sticker | fox | Atlanta 2017,2
10.09,Sticker | fox | Cluj-Napoca 2015,2
7.22,Sticker | fox | Cologne 2015,4
29.09,Sticker | freakazoid (Foil) | Cluj-Napoca 2015,1
24.0,Sticker | freakazoid (Foil) | Cologne 2015,1
0.41,Sticker | Free Hugs,21
0.649,Sticker | Free Hugs (Holo),11
0.02,Sticker | Free Range,65
1.564,Sticker | Freeman (Foil) | Berlin 2019,7
31.071,Sticker | Freeman (Gold) | Berlin 2019,1
0.25,Sticker | Freeman | Berlin 2019,9
0.38,Sticker | Freeman | Katowice 2019,7
1.768,Sticker | Freeze (Lenticular),7
19.0,Sticker | friberg (Foil) | Cologne 2015,1
3.954,Sticker | friberg | Cluj-Napoca 2015,5
11.952,Sticker | friberg | Cologne 2015,3
26.066,Sticker | friberg | MLG Columbus 2016,2
0.072,Sticker | Friend Code,89
0.782,Sticker | Friendly Fire,1
1.783,Sticker | Friendly Fire (Holo),1
0.094,Sticker | From The Deep,11
0.199,Sticker | From The Deep (Glitter),8
0.02,Sticker | frozen (Glitter) | Paris 2023,26
0.165,Sticker | frozen (Glitter) | Rio 2022,10
37.211,Sticker | frozen (Gold) | Berlin 2019,1
1.046,Sticker | frozen (Holo) | Copenhagen 2024,6
0.612,Sticker | frozen (Holo) | Paris 2023,8
1.45,Sticker | frozen (Holo) | Rio 2022,2
0.006,Sticker | frozen | Copenhagen 2024,243
0.006,Sticker | frozen | Paris 2023,254
0.08,Sticker | frozen | Rio 2022,11
19.81,Sticker | FugLy (Foil) | MLG Columbus 2016,1
3.65,Sticker | FugLy | Katowice 2019,8
0.119,Sticker | Full Buy,8
0.179,Sticker | FURIA (Foil) | 2020 RMR,65
1.58,Sticker | FURIA (Foil) | Berlin 2019,42
8.09,Sticker | FURIA (Foil) | Katowice 2019,10
1.19,Sticker | FURIA (Foil) | Stockholm 2021,67
0.09,Sticker | FURIA (Glitter) | Antwerp 2022,15
0.084,Sticker | FURIA (Glitter) | Copenhagen 2024,22
0.04,Sticker | FURIA (Glitter) | Paris 2023,3
0.086,Sticker | FURIA (Glitter) | Rio 2022,9
1.564,Sticker | FURIA (Gold) | 2020 RMR,66
3.99,Sticker | FURIA (Gold) | Antwerp 2022,18
5.349,Sticker | FURIA (Gold) | Copenhagen 2024,4
2.68,Sticker | FURIA (Gold) | Paris 2023,11
6.0,Sticker | FURIA (Gold) | Rio 2022,5
15.6,Sticker | FURIA (Gold) | Stockholm 2021,14
0.087,Sticker | FURIA (Holo) | 2020 RMR,39
9.549,Sticker | FURIA (Holo) | Antwerp 2022,7
0.359,Sticker | FURIA (Holo) | Berlin 2019,48
5.781,Sticker | FURIA (Holo) | Copenhagen 2024,5
15.968,Sticker | FURIA (Holo) | Katowice 2019,54
2.334,Sticker | FURIA (Holo) | Paris 2023,27
1.023,Sticker | FURIA (Holo) | Rio 2022,19
6.149,Sticker | FURIA (Holo) | Stockholm 2021,49
0.006,Sticker | FURIA | 2020 RMR,372
0.006,Sticker | FURIA | Antwerp 2022,264
0.149,Sticker | FURIA | Berlin 2019,52
0.01,Sticker | FURIA | Copenhagen 2024,171
0.776,Sticker | FURIA | Katowice 2019,28
0.006,Sticker | FURIA | Paris 2023,1014
0.028,Sticker | FURIA | Rio 2022,29
0.01,Sticker | FURIA | Stockholm 2021,375
13.555,Sticker | Furlan (Foil) | Cluj-Napoca 2015,2
23.323,Sticker | Furlan (Foil) | Cologne 2015,2
34.693,Sticker | Furlan | Cluj-Napoca 2015,14
34.693,Sticker | Furlan | Cologne 2015,1
0.75,Sticker | G2 (Foil) | 2020 RMR,13
5.65,Sticker | G2 (Gold) | 2020 RMR,6
0.268,Sticker | G2 (Holo) | 2020 RMR,20
200.0,Sticker | G2 Esports (Foil) | Atlanta 2017,2
26.739,Sticker | G2 Esports (Foil) | Boston 2018,5
16.95,Sticker | G2 Esports (Foil) | Cluj-Napoca 2015,2
29.898,Sticker | G2 Esports (Foil) | Cologne 2016,2
13.53,Sticker | G2 Esports (Foil) | Katowice 2019,14
26.843,Sticker | G2 Esports (Foil) | London 2018,2
32.632,Sticker | G2 Esports (Foil) | MLG Columbus 2016,3
2.66,Sticker | G2 Esports (Foil) | Stockholm 2021,2
0.42,Sticker | G2 Esports (Glitter) | Antwerp 2022,4
0.198,Sticker | G2 Esports (Glitter) | Copenhagen 2024,15
0.068,Sticker | G2 Esports (Glitter) | Paris 2023,97
7.369,Sticker | G2 Esports (Gold) | Antwerp 2022,2
9.812,Sticker | G2 Esports (Gold) | Copenhagen 2024,5
